champ,time,value
Rumble,12,3259.0
Rumble,13,3551.0
Rumble,14,3825.0
Rumble,15,4066.0
Rumble,16,4403.0
Rumble,17,4675.0
Rumble,18,4922.0
Rumble,19,5169.0
Rumble,20,5555.0
Rumble,21,5869.0
Rumble,22,6307.0
Rumble,23,6602.0
Rumble,24,6859.0
Rumble,25,7284.0
Rumble,26,7573.0
Rumble,27,7879.0
Rumble,28,8162.0
Rumble,29,8469.0
Rumble,30,8765.0
Rumble,31,9047.0
Rumble,32,9411.0
Rumble,33,9669.0
Rumble,34,10021.0
Rumble,35,10316.0
Rumble,36,10572.0
Rumble,37,10871.0
Rumble,38,11108.0
Rumble,39,12334.0
Rumble,40,12652.0
Rumble,41,12928.0
Rumble,42,13285.0
Rumble,43,13520.0
Rumble,44,13738.0
Rumble,45,13081.0
Rumble,46,13194.0
Rumble,47,13309.0
Rumble,48,13508.0
Rumble,49,13673.0
Rumble,50,13957.0
Rumble,51,14447.0
Rumble,52,14861.0
Rumble,53,15287.0
Rumble,54,15423.0
Rumble,55,15543.0
Rumble,56,16001.0
Vladimir,0,497.0
Vladimir,1,497.0
Vladimir,2,555.0
Vladimir,3,874.0
Vladimir,4,1226.0
Vladimir,5,1570.0
Vladimir,6,1894.0
Vladimir,7,2227.0
Vladimir,8,2579.0
Vladimir,9,2922.0
Vladimir,10,3264.0
Vladimir,11,3634.0
Vladimir,12,3988.0
Vladimir,13,4357.0
Vladimir,14,4747.0
Vladimir,15,5125.0
Vladimir,16,5501.0
Vladimir,17,5913.0
Vladimir,18,6304.0
Vladimir,19,6695.0
Vladimir,20,7106.0
Vladimir,21,7502.0
Vladimir,22,7904.0
Vladimir,23,8342.0
Vladimir,24,8752.0
Vladimir,25,9173.0
Vladimir,26,9583.0
Vladimir,27,9995.0
Vladimir,28,10395.0
Vladimir,29,10787.0
Vladimir,30,11208.0
Vladimir,31,11646.0
Vladimir,32,12074.0
Vladimir,33,12452.0
Vladimir,34,12802.0
Vladimir,35,13246.0
Vladimir,36,13638.0
Vladimir,37,14109.0
Vladimir,38,14518.0
Vladimir,39,14958.0
Vladimir,40,15336.0
Vladimir,41,15781.0
Vladimir,42,16215.0
Vladimir,43,16588.0
Vladimir,44,17099.0
Vladimir,45,17450.0
Vladimir,46,17718.0
Vladimir,47,17996.0
Vladimir,48,18423.0
Vladimir,49,18637.0
Vladimir,50,19105.0
Vladimir,51,19527.0
Vladimir,52,19862.0
Vladimir,53,20072.0
Vladimir,54,20433.0
Vladimir,55,20888.0
Vladimir,56,21161.0
Vladimir,57,21587.0
Vladimir,58,21902.0
Vladimir,59,22263.0
Vladimir,60,22741.0
Vladimir,61,23153.0
Vladimir,62,23507.0
Vladimir,63,23826.0
Vladimir,64,24057.0
Vladimir,65,24159.0
Vladimir,66,24625.0
Vladimir,67,25058.0
Vladimir,68,25429.0
Vladimir,69,25551.0
Katarina,0,496.0
Katarina,1,496.0
Katarina,2,542.0
Katarina,3,826.0
Katarina,4,1137.0
Katarina,5,1466.0
Katarina,6,1763.0
Katarina,7,2100.0
Katarina,8,2443.0
Katarina,9,2776.0
Katarina,10,3118.0
Katarina,11,3523.0
Katarina,12,3885.0
Katarina,13,4234.0
Katarina,14,4629.0
Katarina,15,5039.0
Katarina,16,5457.0
Katarina,17,5840.0
Katarina,18,6234.0
Katarina,19,6584.0
Katarina,20,7052.0
Katarina,21,7406.0
Katarina,22,7819.0
Katarina,23,8262.0
Katarina,24,8663.0
Katarina,25,9125.0
Katarina,26,9593.0
Katarina,27,9922.0
Katarina,28,10449.0
Katarina,29,10883.0
Katarina,30,11163.0
Katarina,31,11394.0
Katarina,32,11736.0
Katarina,33,12150.0
Katarina,34,12564.0
Katarina,35,13097.0
Katarina,36,13628.0
Katarina,37,14332.0
Katarina,38,14671.0
Katarina,39,15094.0
Katarina,40,15408.0
Katarina,41,15881.0
Katarina,42,16566.0
Katarina,43,16790.0
Katarina,44,17400.0
Katarina,45,17880.0
Katarina,46,18450.0
Katarina,47,18799.0
Katarina,48,19060.0
Katarina,49,19448.0
Katarina,50,19085.0
Katarina,51,19450.0
Katarina,52,18225.0
Katarina,53,18415.0
Katarina,54,18623.0
Katarina,55,18736.0
Katarina,56,18851.0
Katarina,57,19712.0
Katarina,58,20198.0
Diana,0,478.0
Diana,1,479.0
Diana,2,541.0
Diana,3,818.0
Diana,4,1137.0
Diana,5,1452.0
Diana,6,1761.0
Diana,7,2109.0
Diana,8,2444.0
Diana,9,2795.0
Diana,10,3160.0
Diana,11,3557.0
Diana,12,3919.0
Diana,13,4331.0
Diana,14,4741.0
Diana,15,5169.0
Diana,16,5601.0
Diana,17,6011.0
Diana,18,6426.0
Diana,19,6870.0
Diana,20,7312.0
Diana,21,7728.0
Diana,22,8141.0
Diana,23,8481.0
Diana,24,8926.0
Diana,25,9318.0
Diana,26,9736.0
Diana,27,10184.0
Diana,28,10687.0
Diana,29,11095.0
Diana,30,11545.0
Diana,31,11940.0
Diana,32,12342.0
Diana,33,12964.0
Diana,34,13179.0
Diana,35,13689.0
Diana,36,14222.0
Diana,37,14631.0
Diana,38,14890.0
Diana,39,15244.0
Diana,40,15608.0
Diana,41,16140.0
Diana,42,16732.0
Diana,43,16706.0
Diana,44,16874.0
Diana,45,17461.0
Diana,46,17888.0
Diana,47,18327.0
Diana,48,18791.0
Diana,49,19801.0
Diana,50,19896.0
Diana,51,20092.0
Diana,52,20348.0
Diana,53,21047.0
Diana,54,21641.0
Diana,55,21141.0
Diana,56,21435.0
Diana,57,21654.0
JarvanIV,0,486.0
JarvanIV,1,486.0
JarvanIV,2,540.0
JarvanIV,3,840.0
JarvanIV,4,1176.0
JarvanIV,5,1524.0
JarvanIV,6,1844.0
JarvanIV,7,2150.0
JarvanIV,8,2522.0
JarvanIV,9,2852.0
JarvanIV,10,3202.0
JarvanIV,11,3644.0
JarvanIV,12,3947.0
JarvanIV,13,4396.0
JarvanIV,14,4747.0
JarvanIV,15,5172.0
JarvanIV,16,5587.0
JarvanIV,17,6001.0
JarvanIV,18,6414.0
JarvanIV,19,6767.0
JarvanIV,20,7238.0
JarvanIV,21,7572.0
JarvanIV,22,8003.0
JarvanIV,23,8355.0
JarvanIV,24,8705.0
JarvanIV,25,9086.0
JarvanIV,26,9561.0
JarvanIV,27,9884.0
JarvanIV,28,10353.0
JarvanIV,29,10692.0
JarvanIV,30,11066.0
JarvanIV,31,11522.0
JarvanIV,32,11481.0
JarvanIV,33,12131.0
JarvanIV,34,12405.0
JarvanIV,35,12525.0
JarvanIV,36,12800.0
JarvanIV,37,13267.0
JarvanIV,38,13825.0
JarvanIV,39,14240.0
JarvanIV,40,14518.0
JarvanIV,41,14600.0
JarvanIV,42,15044.0
JarvanIV,43,15372.0
JarvanIV,44,15792.0
JarvanIV,45,16333.0
JarvanIV,46,16865.0
JarvanIV,47,16829.0
KogMaw,0,478.0
KogMaw,1,479.0
KogMaw,2,548.0
KogMaw,3,827.0
KogMaw,4,1156.0
KogMaw,5,1469.0
KogMaw,6,1739.0
KogMaw,7,2050.0
KogMaw,8,2390.0
KogMaw,9,2728.0
KogMaw,10,3088.0
KogMaw,11,3470.0
KogMaw,12,3818.0
KogMaw,13,4164.0
KogMaw,14,4534.0
KogMaw,15,4900.0
KogMaw,16,5307.0
KogMaw,17,5723.0
KogMaw,18,6115.0
KogMaw,19,6502.0
KogMaw,20,6901.0
KogMaw,21,7315.0
KogMaw,22,7720.0
KogMaw,23,8127.0
KogMaw,24,8500.0
KogMaw,25,8932.0
KogMaw,26,9326.0
KogMaw,27,9733.0
KogMaw,28,10070.0
KogMaw,29,10471.0
KogMaw,30,10916.0
KogMaw,31,11313.0
KogMaw,32,11711.0
KogMaw,33,12070.0
KogMaw,34,12524.0
KogMaw,35,12794.0
KogMaw,36,12906.0
KogMaw,37,13355.0
KogMaw,38,13902.0
KogMaw,39,14270.0
KogMaw,40,14477.0
KogMaw,41,14865.0
KogMaw,42,15403.0
KogMaw,43,15497.0
KogMaw,44,15346.0
KogMaw,45,15739.0
KogMaw,46,16321.0
KogMaw,47,16616.0
KogMaw,48,16827.0
KogMaw,49,16920.0
KogMaw,50,17330.0
KogMaw,51,17523.0
KogMaw,52,17807.0
KogMaw,53,18031.0
KogMaw,54,18452.0
KogMaw,55,19064.0
KogMaw,56,18666.0
KogMaw,57,18865.0
KogMaw,58,19277.0
KogMaw,59,19390.0
KogMaw,60,20232.0
KogMaw,61,20519.0
KogMaw,62,20827.0
KogMaw,63,21304.0
Ziggs,0,487.0
Ziggs,1,487.0
Ziggs,2,552.0
Ziggs,3,847.0
Ziggs,4,1166.0
Ziggs,5,1489.0
Ziggs,6,1805.0
Ziggs,7,2135.0
Ziggs,8,2493.0
Ziggs,9,2881.0
Ziggs,10,3247.0
Ziggs,11,3628.0
Ziggs,12,3994.0
Ziggs,13,4376.0
Ziggs,14,4789.0
Ziggs,15,5182.0
Ziggs,16,5595.0
Ziggs,17,5999.0
Ziggs,18,6384.0
Ziggs,19,6779.0
Ziggs,20,7188.0
Ziggs,21,7585.0
Ziggs,22,7960.0
Ziggs,23,8392.0
Ziggs,24,8761.0
Ziggs,25,9156.0
Ziggs,26,9608.0
Ziggs,27,9981.0
Ziggs,28,10337.0
Ziggs,29,10821.0
Ziggs,30,11275.0
Ziggs,31,11736.0
Ziggs,32,12123.0
Ziggs,33,12450.0
Ziggs,34,12878.0
Ziggs,35,13201.0
Ziggs,36,13703.0
Ziggs,37,13975.0
Ziggs,38,14433.0
Ziggs,39,14806.0
Ziggs,40,15174.0
Ziggs,41,15717.0
Ziggs,42,16327.0
Ziggs,43,16819.0
Ziggs,44,17209.0
Ziggs,45,17699.0
Ziggs,46,18137.0
Ziggs,47,18378.0
Ziggs,48,18833.0
Ziggs,49,19179.0
Ziggs,50,19943.0
Ziggs,51,20374.0
Ziggs,52,20648.0
Ziggs,53,21089.0
Ziggs,54,21585.0
Ziggs,55,22059.0
Ziggs,56,22405.0
Ziggs,57,22745.0
Ziggs,58,23185.0
Ziggs,59,23549.0
Ziggs,60,24009.0
Ziggs,61,24510.0
Ziggs,62,24782.0
Ziggs,63,25229.0
Ziggs,64,25623.0
Ziggs,65,26066.0
Ziggs,66,26627.0
Ziggs,67,25798.0
Ziggs,68,26426.0
Ziggs,69,27004.0
Ziggs,70,27353.0
Ziggs,71,27853.0
Malphite,0,487.0
Malphite,1,487.0
Malphite,2,546.0
Malphite,3,816.0
Malphite,4,1125.0
Malphite,5,1444.0
Malphite,6,1750.0
Malphite,7,2127.0
Malphite,8,2469.0
Malphite,9,2794.0
Malphite,10,3011.0
Malphite,11,3402.0
Malphite,12,3693.0
Malphite,13,4000.0
Malphite,14,4303.0
Malphite,15,4701.0
Malphite,16,5106.0
Malphite,17,5576.0
Malphite,18,5990.0
Malphite,19,6171.0
Malphite,20,6556.0
Malphite,21,6834.0
Malphite,22,7130.0
Malphite,23,7359.0
Malphite,24,7856.0
Malphite,25,8110.0
Malphite,26,8339.0
Malphite,27,8717.0
Malphite,28,8974.0
Malphite,29,9341.0
Malphite,30,9602.0
Malphite,31,10032.0
Malphite,32,10251.0
Malphite,33,10660.0
Malphite,34,11042.0
Malphite,35,11282.0
Malphite,36,11502.0
Malphite,37,11807.0
Malphite,38,11933.0
Malphite,39,12447.0
Malphite,40,12900.0
Malphite,41,13180.0
Malphite,42,13509.0
Malphite,43,13910.0
Malphite,44,14162.0
Malphite,45,14348.0
Malphite,46,14505.0
Varus,0,491.0
Varus,1,491.0
Varus,2,554.0
Varus,3,866.0
Varus,4,1221.0
Varus,5,1557.0
Varus,6,1881.0
Varus,7,2219.0
Varus,8,2572.0
Varus,9,2922.0
Varus,10,3283.0
Varus,11,3648.0
Varus,12,4000.0
Varus,13,4372.0
Varus,14,4761.0
Varus,15,5163.0
Varus,16,5555.0
Varus,17,5965.0
Varus,18,6358.0
Varus,19,6743.0
Varus,20,7135.0
Varus,21,7514.0
Varus,22,7921.0
Varus,23,8325.0
Varus,24,8707.0
Varus,25,9087.0
Varus,26,9483.0
Varus,27,9918.0
Varus,28,10311.0
Varus,29,10680.0
Varus,30,11060.0
Varus,31,11384.0
Varus,32,11783.0
Varus,33,12161.0
Varus,34,12584.0
Varus,35,12961.0
Varus,36,13355.0
Varus,37,13740.0
Varus,38,14113.0
Varus,39,14523.0
Varus,40,14797.0
Varus,41,15056.0
Varus,42,15505.0
Varus,43,15717.0
Varus,44,16144.0
Varus,45,16445.0
Varus,46,16745.0
Varus,47,17219.0
Varus,48,17513.0
Varus,49,17889.0
Varus,50,18163.0
Varus,51,18631.0
Varus,52,18970.0
Varus,53,19182.0
Varus,54,19468.0
Varus,55,19965.0
Varus,56,20577.0
Varus,57,21038.0
Varus,58,21273.0
Varus,59,21615.0
Varus,60,21623.0
Varus,61,21828.0
Varus,62,21653.0
Varus,63,22196.0
Varus,64,22711.0
Varus,65,23028.0
Varus,66,23399.0
Varus,67,23670.0
Varus,68,23853.0
Varus,69,24275.0
Varus,70,24248.0
Varus,71,22350.0
Varus,72,22508.0
Varus,73,22680.0
Varus,74,22811.0
Varus,75,23235.0
Varus,76,23714.0
TwistedFate,0,490.0
TwistedFate,1,490.0
TwistedFate,2,557.0
TwistedFate,3,892.0
TwistedFate,4,1272.0
TwistedFate,5,1641.0
TwistedFate,6,2007.0
TwistedFate,7,2375.0
TwistedFate,8,2770.0
TwistedFate,9,3159.0
TwistedFate,10,3578.0
TwistedFate,11,3993.0
TwistedFate,12,4400.0
TwistedFate,13,4801.0
TwistedFate,14,5237.0
TwistedFate,15,5678.0
TwistedFate,16,6108.0
TwistedFate,17,6558.0
TwistedFate,18,6976.0
TwistedFate,19,7409.0
TwistedFate,20,7853.0
TwistedFate,21,8275.0
TwistedFate,22,8728.0
TwistedFate,23,9183.0
TwistedFate,24,9641.0
TwistedFate,25,10086.0
TwistedFate,26,10510.0
TwistedFate,27,10934.0
TwistedFate,28,11413.0
TwistedFate,29,11820.0
TwistedFate,30,12247.0
TwistedFate,31,12729.0
TwistedFate,32,13174.0
TwistedFate,33,13681.0
TwistedFate,34,14121.0
TwistedFate,35,14501.0
TwistedFate,36,14902.0
TwistedFate,37,15433.0
TwistedFate,38,15926.0
TwistedFate,39,16416.0
TwistedFate,40,16658.0
TwistedFate,41,17145.0
TwistedFate,42,17708.0
TwistedFate,43,18020.0
TwistedFate,44,18574.0
TwistedFate,45,19090.0
TwistedFate,46,19421.0
TwistedFate,47,19953.0
TwistedFate,48,20224.0
TwistedFate,49,20401.0
TwistedFate,50,20231.0
TwistedFate,51,20776.0
TwistedFate,52,21280.0
TwistedFate,53,21888.0
TwistedFate,54,22290.0
TwistedFate,55,22681.0
TwistedFate,56,24018.0
TwistedFate,57,24447.0
TwistedFate,58,23101.0
TwistedFate,59,23243.0
TwistedFate,60,23410.0
Ekko,0,497.0
Ekko,1,497.0
Ekko,2,569.0
Ekko,3,869.0
Ekko,4,1172.0
Ekko,5,1513.0
Ekko,6,1848.0
Ekko,7,2178.0
Ekko,8,2556.0
Ekko,9,2923.0
Ekko,10,3283.0
Ekko,11,3672.0
Ekko,12,4057.0
Ekko,13,4429.0
Ekko,14,4830.0
Ekko,15,5235.0
Ekko,16,5652.0
Ekko,17,6069.0
Ekko,18,6475.0
Ekko,19,6902.0
Ekko,20,7325.0
Ekko,21,7719.0
Ekko,22,8128.0
Ekko,23,8561.0
Ekko,24,8960.0
Ekko,25,9423.0
Ekko,26,9858.0
Ekko,27,10236.0
Ekko,28,10657.0
Ekko,29,11066.0
Ekko,30,11497.0
Ekko,31,11872.0
Ekko,32,12277.0
Ekko,33,12731.0
Ekko,34,13149.0
Ekko,35,13627.0
Ekko,36,14036.0
Ekko,37,14498.0
Ekko,38,14907.0
Ekko,39,15479.0
Ekko,40,15937.0
Ekko,41,16499.0
Ekko,42,17092.0
Ekko,43,17331.0
Ekko,44,17777.0
Ekko,45,18476.0
Ekko,46,19207.0
Ekko,47,19545.0
Ekko,48,19913.0
Ekko,49,20071.0
Ekko,50,20384.0
Ekko,51,20412.0
Ekko,52,20917.0
Ekko,53,21269.0
Ekko,54,21604.0
Ekko,55,21964.0
Ekko,56,22850.0
Ekko,57,23342.0
Ekko,58,23677.0
Ekko,59,24065.0
Ekko,60,24489.0
Ekko,61,24782.0
Ekko,62,25131.0
Ekko,63,27467.0
Ekko,64,27640.0
Ekko,65,28062.0
Ekko,66,28446.0
Jayce,0,493.0
Jayce,1,494.0
Jayce,2,558.0
Jayce,3,872.0
Jayce,4,1203.0
Jayce,5,1539.0
Jayce,6,1858.0
Jayce,7,2201.0
Jayce,8,2561.0
Jayce,9,2934.0
Jayce,10,3315.0
Jayce,11,3702.0
Jayce,12,4080.0
Jayce,13,4469.0
Jayce,14,4878.0
Jayce,15,5270.0
Jayce,16,5699.0
Jayce,17,6105.0
Jayce,18,6511.0
Jayce,19,6895.0
Jayce,20,7316.0
Jayce,21,7723.0
Jayce,22,8148.0
Jayce,23,8545.0
Jayce,24,8944.0
Jayce,25,9330.0
Jayce,26,9689.0
Jayce,27,10068.0
Jayce,28,10485.0
Jayce,29,10883.0
Jayce,30,11259.0
Jayce,31,11682.0
Jayce,32,12055.0
Jayce,33,12433.0
Jayce,34,12763.0
Jayce,35,13223.0
Jayce,36,13642.0
Jayce,37,14063.0
Jayce,38,14381.0
Jayce,39,14764.0
Jayce,40,14993.0
Jayce,41,15445.0
Jayce,42,15846.0
Jayce,43,16261.0
Jayce,44,16580.0
Jayce,45,16972.0
Jayce,46,17340.0
Jayce,47,17780.0
Jayce,48,18189.0
Jayce,49,18794.0
Jayce,50,19289.0
Jayce,51,19670.0
Jayce,52,20117.0
Jayce,53,20182.0
Jayce,54,20495.0
Jayce,55,20763.0
Jayce,56,21134.0
Jayce,57,21770.0
Jayce,58,21814.0
Jayce,59,22069.0
Jayce,60,22262.0
Jayce,61,23242.0
Jayce,62,23659.0
Jayce,63,24063.0
Jayce,64,24192.0
Jayce,65,24718.0
Jayce,66,25211.0
Jayce,67,25408.0
Jayce,68,25892.0
Jayce,69,26283.0
Jayce,70,26856.0
Jayce,71,27152.0
Jayce,72,27530.0
Jayce,73,28227.0
Jayce,74,28792.0
Jayce,75,29242.0
Jayce,76,29704.0
Jayce,77,29877.0
Jayce,78,30066.0
Jayce,79,30286.0
Jayce,80,30368.0
Hecarim,0,475.0
Hecarim,1,475.0
Hecarim,2,532.0
Hecarim,3,816.0
Hecarim,4,1117.0
Hecarim,5,1472.0
Hecarim,6,1762.0
Hecarim,7,2084.0
Hecarim,8,2481.0
Hecarim,9,2799.0
Hecarim,10,3163.0
Hecarim,11,3560.0
Hecarim,12,3894.0
Hecarim,13,4306.0
Hecarim,14,4793.0
Hecarim,15,5298.0
Hecarim,16,5684.0
Hecarim,17,6094.0
Hecarim,18,6599.0
Hecarim,19,7032.0
Hecarim,20,7704.0
Hecarim,21,8029.0
Hecarim,22,8785.0
Hecarim,23,9123.0
Hecarim,24,9538.0
Hecarim,25,9908.0
Hecarim,26,10466.0
Hecarim,27,10933.0
Hecarim,28,11463.0
Hecarim,29,11740.0
Hecarim,30,12117.0
Hecarim,31,12588.0
Hecarim,32,12974.0
Hecarim,33,12862.0
Hecarim,34,13139.0
Hecarim,35,13316.0
Hecarim,36,13771.0
Hecarim,37,14078.0
Hecarim,38,14423.0
Hecarim,39,14806.0
Hecarim,40,14942.0
Hecarim,41,15129.0
Hecarim,42,15681.0
Hecarim,43,16105.0
Hecarim,44,17320.0
Hecarim,45,17433.0
Hecarim,46,17621.0
Hecarim,47,17754.0
Hecarim,48,17980.0
Hecarim,49,18395.0
Hecarim,50,18772.0
Hecarim,51,19217.0
Hecarim,52,19696.0
Hecarim,53,20009.0
MasterYi,0,475.0
MasterYi,1,475.0
MasterYi,2,550.0
MasterYi,3,812.0
MasterYi,4,1124.0
MasterYi,5,1389.0
MasterYi,6,1719.0
MasterYi,7,2151.0
MasterYi,8,2490.0
MasterYi,9,2900.0
MasterYi,10,3290.0
MasterYi,11,3498.0
MasterYi,12,3839.0
MasterYi,13,4119.0
MasterYi,14,4432.0
MasterYi,15,4770.0
MasterYi,16,5436.0
MasterYi,17,5807.0
MasterYi,18,6278.0
MasterYi,19,6603.0
MasterYi,20,6983.0
MasterYi,21,7277.0
MasterYi,22,8060.0
MasterYi,23,8513.0
MasterYi,24,9140.0
MasterYi,25,9345.0
MasterYi,26,9801.0
MasterYi,27,10291.0
MasterYi,28,10807.0
MasterYi,29,10771.0
MasterYi,30,11273.0
MasterYi,31,11944.0
MasterYi,32,12457.0
MasterYi,33,13358.0
MasterYi,34,14073.0
Irelia,0,477.0
Irelia,1,477.0
Irelia,2,569.0
Irelia,3,868.0
Irelia,4,1189.0
Irelia,5,1509.0
Irelia,6,1810.0
Irelia,7,2160.0
Irelia,8,2438.0
Irelia,9,2763.0
Irelia,10,3067.0
Irelia,11,3407.0
Irelia,12,3736.0
Irelia,13,4121.0
Irelia,14,4452.0
Irelia,15,4790.0
Irelia,16,5208.0
Irelia,17,5567.0
Irelia,18,5972.0
Irelia,19,6471.0
Irelia,20,6894.0
Irelia,21,7230.0
Irelia,22,7628.0
Irelia,23,8006.0
Irelia,24,8357.0
Irelia,25,8878.0
Irelia,26,9268.0
Irelia,27,9631.0
Irelia,28,9983.0
Irelia,29,10576.0
Irelia,30,11034.0
Irelia,31,11400.0
Irelia,32,11763.0
Irelia,33,11957.0
Irelia,34,12420.0
Irelia,35,12509.0
Irelia,36,12658.0
Irelia,37,13045.0
Irelia,38,13362.0
Irelia,39,13581.0
Irelia,40,13790.0
Irelia,41,14523.0
Irelia,42,15124.0
Irelia,43,15497.0
Irelia,44,15947.0
Irelia,45,16349.0
Irelia,46,16901.0
Irelia,47,17183.0
Irelia,48,18577.0
Velkoz,0,498.0
Velkoz,1,499.0
Velkoz,2,561.0
Velkoz,3,863.0
Velkoz,4,1202.0
Velkoz,5,1564.0
Velkoz,6,1901.0
Velkoz,7,2233.0
Velkoz,8,2606.0
Velkoz,9,3023.0
Velkoz,10,3382.0
Velkoz,11,3786.0
Velkoz,12,4156.0
Velkoz,13,4541.0
Velkoz,14,4961.0
Velkoz,15,5390.0
Velkoz,16,5806.0
Velkoz,17,6253.0
Velkoz,18,6643.0
Velkoz,19,7038.0
Velkoz,20,7518.0
Velkoz,21,7915.0
Velkoz,22,8356.0
Velkoz,23,8760.0
Velkoz,24,9185.0
Velkoz,25,9534.0
Velkoz,26,9944.0
Velkoz,27,10317.0
Velkoz,28,10715.0
Velkoz,29,11154.0
Velkoz,30,11537.0
Velkoz,31,11873.0
Velkoz,32,12202.0
Velkoz,33,12592.0
Velkoz,34,12863.0
Velkoz,35,13353.0
Velkoz,36,13579.0
Velkoz,37,13854.0
Velkoz,38,14313.0
Velkoz,39,14689.0
Velkoz,40,15137.0
Velkoz,41,15221.0
Velkoz,42,15625.0
Velkoz,43,16039.0
Velkoz,44,16539.0
Velkoz,45,17003.0
Velkoz,46,17559.0
Velkoz,47,17497.0
Velkoz,48,17838.0
Velkoz,49,18031.0
Velkoz,50,18372.0
Velkoz,51,19576.0
Anivia,0,497.0
Anivia,1,498.0
Anivia,2,554.0
Anivia,3,838.0
Anivia,4,1188.0
Anivia,5,1513.0
Anivia,6,1814.0
Anivia,7,2163.0
Anivia,8,2522.0
Anivia,9,2899.0
Anivia,10,3273.0
Anivia,11,3644.0
Anivia,12,4004.0
Anivia,13,4352.0
Anivia,14,4746.0
Anivia,15,5160.0
Anivia,16,5570.0
Anivia,17,5988.0
Anivia,18,6390.0
Anivia,19,6766.0
Anivia,20,7182.0
Anivia,21,7609.0
Anivia,22,8024.0
Anivia,23,8453.0
Anivia,24,8859.0
Anivia,25,9243.0
Anivia,26,9698.0
Anivia,27,10145.0
Anivia,28,10566.0
Anivia,29,11012.0
Anivia,30,11344.0
Anivia,31,11820.0
Anivia,32,12254.0
Anivia,33,12620.0
Anivia,34,13038.0
Anivia,35,13417.0
Anivia,36,13862.0
Anivia,37,14286.0
Anivia,38,14778.0
Anivia,39,15273.0
Anivia,40,15668.0
Anivia,41,16066.0
Anivia,42,16567.0
Anivia,43,16922.0
Anivia,44,16974.0
Anivia,45,17528.0
Anivia,46,18028.0
Anivia,47,18655.0
Anivia,48,19002.0
Anivia,49,19357.0
Anivia,50,19391.0
Anivia,51,19633.0
Anivia,52,20542.0
Anivia,53,21091.0
Anivia,54,21747.0
Anivia,55,22062.0
Anivia,56,22288.0
Anivia,57,22647.0
Anivia,58,22979.0
Ryze,0,499.0
Ryze,1,500.0
Ryze,2,571.0
Ryze,3,899.0
Ryze,4,1220.0
Ryze,5,1558.0
Ryze,6,1894.0
Ryze,7,2228.0
Ryze,8,2602.0
Ryze,9,2975.0
Ryze,10,3348.0
Ryze,11,3738.0
Ryze,12,4113.0
Ryze,13,4484.0
Ryze,14,4891.0
Ryze,15,5305.0
Ryze,16,5695.0
Ryze,17,6124.0
Ryze,18,6522.0
Ryze,19,6919.0
Ryze,20,7347.0
Ryze,21,7749.0
Ryze,22,8176.0
Ryze,23,8612.0
Ryze,24,9040.0
Ryze,25,9471.0
Ryze,26,9924.0
Ryze,27,10390.0
Ryze,28,10808.0
Ryze,29,11253.0
Ryze,30,11680.0
Ryze,31,12106.0
Ryze,32,12538.0
Ryze,33,12969.0
Ryze,34,13395.0
Ryze,35,13800.0
Ryze,36,14213.0
Ryze,37,14637.0
Ryze,38,15139.0
Ryze,39,15601.0
Ryze,40,16144.0
Ryze,41,16488.0
Ryze,42,16890.0
Ryze,43,17385.0
Ryze,44,17851.0
Ryze,45,18192.0
Ryze,46,18719.0
Ryze,47,18940.0
Ryze,48,19322.0
Ryze,49,19657.0
Ryze,50,20213.0
Ryze,51,20602.0
Ryze,52,20789.0
Ryze,53,21136.0
Ryze,54,21798.0
Ryze,55,22213.0
Ryze,56,22765.0
Ryze,57,23204.0
Ryze,58,23466.0
Ryze,59,24108.0
Ryze,60,24865.0
Ryze,61,25281.0
Ryze,62,25688.0
Ryze,63,25964.0
Ryze,64,26396.0
Ryze,65,27998.0
Ryze,66,28235.0
Ryze,67,28611.0
Ryze,68,29390.0
Ryze,69,25383.0
Lux,0,499.0
Lux,1,499.0
Lux,2,553.0
Lux,3,866.0
Lux,4,1215.0
Lux,5,1577.0
Lux,6,1898.0
Lux,7,2237.0
Lux,8,2636.0
Lux,9,3003.0
Lux,10,3379.0
Lux,11,3773.0
Lux,12,4147.0
Lux,13,4518.0
Lux,14,4910.0
Lux,15,5287.0
Lux,16,5707.0
Lux,17,6121.0
Lux,18,6507.0
Lux,19,6887.0
Lux,20,7279.0
Lux,21,7664.0
Lux,22,8074.0
Lux,23,8465.0
Lux,24,8845.0
Lux,25,9249.0
Lux,26,9670.0
Lux,27,10052.0
Lux,28,10466.0
Lux,29,10812.0
Lux,30,11185.0
Lux,31,11484.0
Lux,32,11870.0
Lux,33,12177.0
Lux,34,12594.0
Lux,35,12901.0
Lux,36,13332.0
Lux,37,13760.0
Lux,38,14225.0
Lux,39,14666.0
Lux,40,15106.0
Lux,41,15447.0
Lux,42,15926.0
Lux,43,16350.0
Lux,44,16845.0
Lux,45,17160.0
Lux,46,17468.0
Lux,47,17687.0
Lux,48,17848.0
Lux,49,18082.0
Lux,50,18480.0
Lux,51,18535.0
Lux,52,18844.0
Lux,53,19376.0
Lux,54,19981.0
Lux,55,20511.0
Lux,56,20727.0
Lux,57,20904.0
Lux,58,21301.0
Lux,59,21589.0
Lux,60,21728.0
Lux,61,21974.0
Lux,62,22654.0
Zilean,0,498.0
Zilean,1,499.0
Zilean,2,554.0
Zilean,3,863.0
Zilean,4,1198.0
Zilean,5,1535.0
Zilean,6,1862.0
Zilean,7,2205.0
Zilean,8,2565.0
Zilean,9,2933.0
